filename,cellCount,branchSum,junctionSum,endpointSum,avgbranchSum,branchSumCell,junctionSumCell,endpointSumCell,avgbranchSumCell
34_RightDG_2b,45,608,276,330,5.815,13.511111111111111,6.133333333333334,7.333333333333333,0.12922222222222224
34_RightDG_3a,61,886,404,477,6.739000000000001,14.524590163934427,6.622950819672131,7.819672131147541,0.11047540983606559
34_RightDG_3b,45,413,180,262,5.7200000000000015,9.177777777777777,4.0,5.822222222222222,0.12711111111111115
45_LeftCA1_1,60,1252,589,615,7.216999999999999,20.866666666666667,9.816666666666666,10.25,0.12028333333333331
45_LeftCA1_2,68,1507,729,712,8.259,22.16176470588235,10.720588235294118,10.470588235294118,0.12145588235294118
45_LeftCA1_3,61,1294,605,626,7.343000000000001,21.21311475409836,9.918032786885245,10.262295081967213,0.12037704918032788
45_LeftCA3_1,48,697,325,373,6.981999999999998,14.520833333333334,6.770833333333333,7.770833333333333,0.1454583333333333
45_LeftCA3_2,48,1158,560,549,5.888000000000001,24.125,11.666666666666666,11.4375,0.12266666666666669
45_LeftCA3_3,53,883,412,455,6.748,16.660377358490567,7.773584905660377,8.584905660377359,0.12732075471698115
45_LeftDG_1a,75,1381,657,684,9.377000000000002,18.413333333333334,8.76,9.12,0.1250266666666667
45_LeftDG_1b,54,787,365,422,7.2540000000000004,14.574074074074074,6.7592592592592595,7.814814814814815,0.13433333333333333
45_LeftDG_2a,56,1652,798,743,6.655999999999999,29.5,14.25,13.267857142857142,0.11885714285714284
45_LeftDG_2b,54,852,405,426,6.03,15.777777777777779,7.5,7.888888888888889,0.11166666666666668
45_LeftDG_3a,50,927,442,439,6.128000000000001,18.54,8.84,8.78,0.12256000000000002
45_LeftDG_3b,44,812,383,404,5.2829999999999995,18.454545454545453,8.704545454545455,9.181818181818182,0.12006818181818181
45_RightCA1_1,65,1269,596,625,7.646999999999999,19.523076923076925,9.169230769230769,9.615384615384615,0.11764615384615383
45_RightCA1_2,72,1690,809,823,8.717999999999996,23.47222222222222,11.23611111111111,11.430555555555555,0.12108333333333328
45_RightCA1_3,55,904,425,464,6.545000000000001,16.436363636363637,7.7272727272727275,8.436363636363636,0.11900000000000001
45_RightCA3_1,53,1150,546,558,6.744000000000002,21.69811320754717,10.30188679245283,10.528301886792454,0.12724528301886798
45_RightCA3_2,54,800,372,428,7.240999999999999,14.814814814814815,6.888888888888889,7.925925925925926,0.13409259259259257
45_RightCA3_3,45,758,353,397,5.783000000000002,16.844444444444445,7.844444444444444,8.822222222222223,0.12851111111111116
45_RightDG_1a,68,1438,676,679,7.373000000000001,21.147058823529413,9.941176470588236,9.985294117647058,0.1084264705882353
45_RightDG_1b,52,718,335,386,6.799,13.807692307692308,6.4423076923076925,7.423076923076923,0.13075
45_RightDG_2a,58,1565,766,699,6.362000000000002,26.982758620689655,13.206896551724139,12.051724137931034,0.10968965517241383
45_RightDG_2b,50,1142,539,562,6.138000000000002,22.84,10.78,11.24,0.12276000000000004
45_RightDG_3a,52,1083,507,542,6.130000000000002,20.826923076923077,9.75,10.423076923076923,0.11788461538461542
45_RightDG_3b,51,1004,473,502,6.198,19.686274509803923,9.27450980392157,9.843137254901961,0.12152941176470589
47_LeftCA1_1,61,1225,582,597,6.537000000000001,20.081967213114755,9.540983606557377,9.78688524590164,0.10716393442622953
47_LeftCA1_2,56,1060,496,520,6.359999999999999,18.928571428571427,8.857142857142858,9.285714285714286,0.11357142857142856
47_LeftCA1_3,59,1050,489,536,6.784000000000001,17.796610169491526,8.288135593220339,9.084745762711865,0.11498305084745764
47_LeftCA3_1,51,1173,571,521,6.096000000000001,23.0,11.196078431372548,10.215686274509803,0.1195294117647059
47_LeftCA3_2,48,628,290,346,6.158000000000002,13.083333333333334,6.041666666666667,7.208333333333333,0.12829166666666672
47_LeftCA3_3,43,756,356,392,5.961,17.58139534883721,8.279069767441861,9.116279069767442,0.13862790697674418
47_LeftDG_1a,64,806,363,446,7.176000000000001,12.59375,5.671875,6.96875,0.11212500000000002
47_LeftDG_1b,45,758,355,379,5.150000000000001,16.844444444444445,7.888888888888889,8.422222222222222,0.11444444444444447
47_LeftDG_2a,48,1270,616,557,5.430000000000002,26.458333333333332,12.833333333333334,11.604166666666666,0.11312500000000004
47_LeftDG_2b,45,634,302,326,5.737,14.088888888888889,6.711111111111111,7.2444444444444445,0.1274888888888889
47_LeftDG_3a,40,559,265,284,4.392,13.975,6.625,7.1,0.10980000000000001
47_LeftDG_3b,40,473,222,249,4.448,11.825,5.55,6.225,0.11120000000000001
47_RightCA1_1,56,1114,524,556,5.967000000000002,19.892857142857142,9.357142857142858,9.928571428571429,0.10655357142857147
47_RightCA1_2,55,1213,573,597,6.378000000000001,22.054545454545455,10.418181818181818,10.854545454545455,0.11596363636363638
47_RightCA1_3,39,611,283,314,4.599000000000002,15.666666666666666,7.256410256410256,8.051282051282051,0.11792307692307698
47_RightCA3_1,35,479,220,255,4.504000000000001,13.685714285714285,6.285714285714286,7.285714285714286,0.12868571428571432
47_RightCA3_2,36,728,344,362,4.402000000000002,20.22222222222222,9.555555555555555,10.055555555555555,0.12227777777777783
47_RightCA3_3,42,666,311,350,5.325,15.857142857142858,7.404761904761905,8.333333333333334,0.12678571428571428
47_RightDG_1a,55,1073,504,543,6.229,19.509090909090908,9.163636363636364,9.872727272727273,0.11325454545454545
47_RightDG_1b,41,497,228,286,5.245999999999999,12.121951219512194,5.560975609756097,6.975609756097561,0.1279512195121951
47_RightDG_2a,42,757,359,380,5.541000000000001,18.023809523809526,8.547619047619047,9.047619047619047,0.13192857142857145
47_RightDG_2b,37,554,254,290,4.297999999999999,14.972972972972974,6.864864864864865,7.837837837837838,0.11616216216216214
47_RightDG_3a,42,640,292,349,4.653000000000002,15.238095238095237,6.9523809523809526,8.30952380952381,0.11078571428571433
47_RightDG_3b,35,481,219,255,4.407000000000001,13.742857142857142,6.257142857142857,7.285714285714286,0.12591428571428573
49_LeftCA1_1,49,642,298,356,6.796999999999999,13.10204081632653,6.081632653061225,7.26530612244898,0.13871428571428568
49_LeftCA1_2,47,581,264,326,7.078000000000003,12.361702127659575,5.617021276595745,6.9361702127659575,0.15059574468085113
49_LeftCA1_3,66,1267,596,646,9.218,19.196969696969695,9.030303030303031,9.787878787878787,0.13966666666666666
49_LeftCA3_1,42,599,276,328,5.856000000000001,14.261904761904763,6.571428571428571,7.809523809523809,0.13942857142857146
49_LeftCA3_2,39,638,297,340,6.068,16.358974358974358,7.615384615384615,8.717948717948717,0.1555897435897436
49_LeftCA3_3,39,356,159,219,5.241999999999999,9.128205128205128,4.076923076923077,5.615384615384615,0.1344102564102564
49_LeftDG_1a,61,523,233,323,8.631000000000002,8.573770491803279,3.819672131147541,5.295081967213115,0.14149180327868854
49_LeftDG_1b,43,571,270,308,6.577999999999999,13.279069767441861,6.27906976744186,7.162790697674419,0.1529767441860465
49_LeftDG_2a,71,690,307,418,8.583,9.71830985915493,4.323943661971831,5.887323943661972,0.12088732394366197
49_LeftDG_2b,38,401,185,216,5.809,10.552631578947368,4.868421052631579,5.684210526315789,0.15286842105263157
49_LeftDG_3a,57,608,270,362,6.997000000000001,10.666666666666666,4.7368421052631575,6.350877192982456,0.1227543859649123
49_LeftDG_3b,49,371,163,238,7.069,7.571428571428571,3.326530612244898,4.857142857142857,0.14426530612244898
49_RightCA1_1,50,606,277,346,6.834999999999997,12.12,5.54,6.92,0.13669999999999993
49_RightCA1_2,39,562,267,289,5.320000000000001,14.41025641025641,6.846153846153846,7.410256410256411,0.13641025641025645
49_RightCA1_3,70,1334,628,676,9.542000000000005,19.057142857142857,8.971428571428572,9.657142857142857,0.13631428571428578
49_RightCA3_1,42,374,168,224,5.857000000000001,8.904761904761905,4.0,5.333333333333333,0.13945238095238097
49_RightCA3_2,40,497,229,289,5.717,12.425,5.725,7.225,0.142925
49_RightCA3_3,41,367,160,227,5.971999999999999,8.951219512195122,3.902439024390244,5.536585365853658,0.14565853658536582
49_RightDG_1a,69,715,324,423,9.66,10.36231884057971,4.695652173913044,6.130434782608695,0.14
49_RightDG_1b,50,533,244,309,7.896999999999999,10.66,4.88,6.18,0.15794
49_RightDG_2a,67,835,386,468,8.371,12.462686567164178,5.7611940298507465,6.985074626865671,0.12494029850746269
49_RightDG_2b,43,523,238,301,5.797000000000001,12.162790697674419,5.534883720930233,7.0,0.1348139534883721
49_RightDG_3a,50,496,222,290,6.573000000000003,9.92,4.44,5.8,0.13146000000000005
49_RightDG_3b,42,381,172,223,5.985,9.071428571428571,4.095238095238095,5.309523809523809,0.14250000000000002
66_LeftCA1_1,75,1175,554,586,7.623000000000001,15.666666666666666,7.386666666666667,7.8133333333333335,0.10164000000000001
66_LeftCA1_2,72,1103,513,557,7.274000000000001,15.319444444444445,7.125,7.736111111111111,0.10102777777777779
66_LeftCA1_3,65,749,341,412,6.948000000000001,11.523076923076923,5.246153846153846,6.338461538461538,0.10689230769230772
66_LeftCA3_1,64,1100,518,548,6.865000000000001,17.1875,8.09375,8.5625,0.10726562500000002
66_LeftCA3_2,66,1470,698,700,6.878000000000001,22.272727272727273,10.575757575757576,10.606060606060606,0.10421212121212123
66_LeftCA3_3,59,1054,501,507,6.271999999999997,17.864406779661017,8.491525423728813,8.59322033898305,0.10630508474576265
66_LeftDG_1a,64,918,441,452,6.351000000000002,14.34375,6.890625,7.0625,0.09923437500000003
66_LeftDG_1b,67,956,444,509,6.958000000000002,14.26865671641791,6.626865671641791,7.597014925373134,0.10385074626865674
66_LeftDG_2a,67,809,371,437,6.884000000000001,12.074626865671641,5.537313432835821,6.522388059701493,0.10274626865671643
66_LeftDG_2b,61,900,418,469,6.604000000000002,14.754098360655737,6.852459016393443,7.688524590163935,0.10826229508196725
66_LeftDG_3a,58,695,324,353,5.751999999999998,11.982758620689655,5.586206896551724,6.086206896551724,0.09917241379310342
66_LeftDG_3b,51,712,336,349,5.861,13.96078431372549,6.588235294117647,6.8431372549019605,0.11492156862745098
66_RightCA1_1,66,1171,558,573,7.1720000000000015,17.742424242424242,8.454545454545455,8.681818181818182,0.10866666666666669
66_RightCA1_2,53,744,356,365,6.071999999999998,14.037735849056604,6.716981132075472,6.886792452830188,0.11456603773584903
66_RightCA1_3,58,668,308,353,6.289999999999999,11.517241379310345,5.310344827586207,6.086206896551724,0.10844827586206895
66_RightCA3_1,54,879,411,427,5.794,16.27777777777778,7.611111111111111,7.907407407407407,0.10729629629629629
66_RightCA3_2,52,627,288,346,5.936000000000001,12.057692307692308,5.538461538461538,6.653846153846154,0.11415384615384618
66_RightCA3_3,56,746,341,401,6.581,13.321428571428571,6.089285714285714,7.160714285714286,0.11751785714285715
66_RightDG_1a,60,777,357,386,5.642000000000001,12.95,5.95,6.433333333333334,0.09403333333333336
66_RightDG_1b,53,637,291,342,6.270000000000002,12.018867924528301,5.490566037735849,6.452830188679245,0.11830188679245288
66_RightDG_2a,60,807,380,388,5.9239999999999995,13.45,6.333333333333333,6.466666666666667,0.09873333333333333
66_RightDG_2b,51,523,237,293,4.9380000000000015,10.254901960784315,4.647058823529412,5.745098039215686,0.09682352941176474
66_RightDG_3a,56,622,289,337,5.724,11.107142857142858,5.160714285714286,6.017857142857143,0.10221428571428572
66_RightDG_3b,63,818,388,405,7.348,12.984126984126984,6.158730158730159,6.428571428571429,0.11663492063492063
68_LeftCA1_1,57,690,317,364,6.623000000000003,12.105263157894736,5.56140350877193,6.385964912280702,0.1161929824561404
68_LeftCA1_2,88,1366,633,705,10.136000000000003,15.522727272727273,7.193181818181818,8.011363636363637,0.11518181818181822
68_LeftCA1_3,80,1404,664,704,9.395,17.55,8.3,8.8,0.1174375
68_LeftCA3_1,64,697,315,400,7.732000000000003,10.890625,4.921875,6.25,0.12081250000000004
68_LeftCA3_2,60,719,340,373,7.069000000000001,11.983333333333333,5.666666666666667,6.216666666666667,0.11781666666666668
68_LeftCA3_3,69,699,313,402,8.363000000000001,10.130434782608695,4.536231884057971,5.826086956521739,0.12120289855072466
68_LeftDG_1a,70,733,332,404,6.699999999999999,10.471428571428572,4.742857142857143,5.771428571428571,0.09571428571428571
68_LeftDG_1b,62,980,455,514,6.73,15.806451612903226,7.338709677419355,8.290322580645162,0.1085483870967742
68_LeftDG_2a,78,514,228,304,8.543000000000001,6.589743589743589,2.923076923076923,3.8974358974358974,0.10952564102564104
68_LeftDG_2b,63,528,238,309,7.127000000000002,8.380952380952381,3.7777777777777777,4.904761904761905,0.11312698412698415
68_LeftDG_3a,72,791,366,414,8.19,10.98611111111111,5.083333333333333,5.75,0.11374999999999999
68_LeftDG_3b,65,512,225,316,6.855000000000001,7.876923076923077,3.4615384615384617,4.861538461538461,0.10546153846153848
68_RightCA1_1,69,1193,573,576,7.496,17.28985507246377,8.304347826086957,8.347826086956522,0.1086376811594203
68_RightCA1_2,83,1319,618,676,9.202000000000004,15.891566265060241,7.445783132530121,8.144578313253012,0.11086746987951812
68_RightCA1_3,79,1223,566,634,8.517000000000001,15.481012658227849,7.1645569620253164,8.025316455696203,0.1078101265822785
68_RightCA3_1,58,918,430,462,7.089,15.827586206896552,7.413793103448276,7.9655172413793105,0.1222241379310345
68_RightCA3_2,75,1042,475,563,8.658000000000001,13.893333333333333,6.333333333333333,7.506666666666667,0.11544000000000001
68_RightCA3_3,63,659,301,363,7.3149999999999995,10.46031746031746,4.777777777777778,5.761904761904762,0.11611111111111111
68_RightDG_1a,82,736,315,441,7.361000000000004,8.975609756097562,3.841463414634146,5.378048780487805,0.08976829268292688
68_RightDG_1b,75,1151,544,579,8.674000000000001,15.346666666666666,7.253333333333333,7.72,0.11565333333333334
68_RightDG_2a,83,1218,563,635,8.524000000000001,14.674698795180722,6.783132530120482,7.650602409638554,0.1026987951807229
68_RightDG_2b,89,1162,539,607,10.454000000000004,13.0561797752809,6.056179775280899,6.820224719101123,0.11746067415730342
68_RightDG_3a,86,793,349,460,9.012999999999998,9.220930232558139,4.058139534883721,5.348837209302325,0.10480232558139532
68_RightDG_3b,64,869,401,438,6.763000000000002,13.578125,6.265625,6.84375,0.10567187500000003
70_LeftCA1_1,39,300,136,172,4.534000000000001,7.6923076923076925,3.4871794871794872,4.410256410256411,0.11625641025641027
70_LeftCA1_2,37,308,136,181,4.043,8.324324324324325,3.675675675675676,4.891891891891892,0.10927027027027028
70_LeftCA1_3,39,249,110,158,4.685,6.384615384615385,2.8205128205128207,4.051282051282051,0.12012820512820511
70_LeftCA3_1,33,270,120,155,3.375000000000001,8.181818181818182,3.6363636363636362,4.696969696969697,0.10227272727272729
70_LeftCA3_2,41,296,130,187,4.377,7.219512195121951,3.1707317073170733,4.560975609756097,0.10675609756097561
70_LeftCA3_3,41,302,135,168,4.6129999999999995,7.365853658536586,3.292682926829268,4.097560975609756,0.11251219512195121
70_LeftDG_1a,34,180,76,121,3.508,5.294117647058823,2.235294117647059,3.5588235294117645,0.1031764705882353
70_LeftDG_1b,34,129,49,102,3.420000000000001,3.7941176470588234,1.4411764705882353,3.0,0.10058823529411767
70_LeftDG_2a,44,243,105,149,3.9789999999999996,5.5227272727272725,2.3863636363636362,3.3863636363636362,0.09043181818181817
70_LeftDG_2b,33,189,78,130,2.894,5.7272727272727275,2.3636363636363638,3.9393939393939394,0.0876969696969697
70_LeftDG_3a,35,149,61,105,2.8169999999999997,4.257142857142857,1.7428571428571429,3.0,0.08048571428571427
70_LeftDG_3b,21,96,40,64,1.822,4.571428571428571,1.9047619047619047,3.0476190476190474,0.08676190476190476
70_RightCA1_1,38,272,119,168,4.261,7.157894736842105,3.1315789473684212,4.421052631578948,0.11213157894736843
70_RightCA1_2,40,207,85,150,4.282,5.175,2.125,3.75,0.10705
70_RightCA1_3,45,249,102,167,4.906000000000001,5.533333333333333,2.2666666666666666,3.7111111111111112,0.10902222222222223
70_RightCA3_1,38,237,102,154,3.7549999999999994,6.2368421052631575,2.6842105263157894,4.052631578947368,0.09881578947368419
70_RightCA3_2,37,186,78,122,3.725999999999999,5.027027027027027,2.108108108108108,3.2972972972972974,0.10070270270270268
70_RightCA3_3,32,182,74,128,3.3290000000000006,5.6875,2.3125,4.0,0.10403125000000002
70_RightDG_1a,38,124,45,106,2.563999999999999,3.263157894736842,1.1842105263157894,2.789473684210526,0.0674736842105263
70_RightDG_1b,25,117,47,85,2.323,4.68,1.88,3.4,0.09292
70_RightDG_2a,44,215,92,141,4.36,4.886363636363637,2.090909090909091,3.2045454545454546,0.0990909090909091
70_RightDG_2b,29,92,35,74,2.518999999999999,3.1724137931034484,1.206896551724138,2.5517241379310347,0.0868620689655172
70_RightDG_3a,26,132,54,90,2.467,5.076923076923077,2.076923076923077,3.4615384615384617,0.09488461538461539
70_RightDG_3b,24,67,22,63,2.0589999999999997,2.7916666666666665,0.9166666666666666,2.625,0.08579166666666665
81_LeftCA1_1,50,738,332,391,5.194000000000001,14.76,6.64,7.82,0.10388000000000001
81_LeftCA1_2,50,567,262,305,4.886,11.34,5.24,6.1,0.09772
81_LeftCA1_3,65,291,110,230,5.461,4.476923076923077,1.6923076923076923,3.5384615384615383,0.08401538461538462
81_LeftCA3_1,54,369,156,236,5.555000000000002,6.833333333333333,2.888888888888889,4.37037037037037,0.10287037037037042
81_LeftCA3_2,44,377,163,227,4.530000000000001,8.568181818181818,3.7045454545454546,5.159090909090909,0.10295454545454548
81_LeftCA3_3,49,289,123,189,4.195999999999999,5.8979591836734695,2.510204081632653,3.857142857142857,0.08563265306122447
81_LeftDG_1a,30,176,77,106,2.77,5.866666666666666,2.566666666666667,3.533333333333333,0.09233333333333334
81_LeftDG_1b,30,192,85,118,2.949,6.4,2.8333333333333335,3.933333333333333,0.0983
81_LeftDG_2a,34,273,120,161,3.5629999999999997,8.029411764705882,3.5294117647058822,4.735294117647059,0.10479411764705882
81_LeftDG_2b,32,226,99,139,3.5120000000000005,7.0625,3.09375,4.34375,0.10975000000000001
81_LeftDG_3a,55,223,88,170,5.225,4.054545454545455,1.6,3.090909090909091,0.09499999999999999
81_LeftDG_3b,41,178,67,137,4.218999999999999,4.341463414634147,1.6341463414634145,3.341463414634146,0.10290243902439022
81_RightCA1_1,54,464,206,262,5.19,8.592592592592593,3.814814814814815,4.851851851851852,0.09611111111111112
